Title,URL,Rating,Reviews,Duration,Instructor,MainType,Subtype
Permaculture Made Easy! A Design Course for Sustainability!,https://www.udemy.com/course/free-permaculture-design-course/,4,-533,2 total hours,Deva Presence,lifestyle,home-improvement
Basic Bonsai Course,https://www.udemy.com/course/online-bonsai-course/,4.6,-476,4 total hours,Hector M. Melendez,lifestyle,home-improvement
Beekeeping for Beginners: How to Be a Successful Beekeeper!,https://www.udemy.com/course/beekeeping-for-beginners/,4.8,-447,8 total hours,Tonya Wells and Brianna Wells,lifestyle,home-improvement
"Dog CPR, First Aid + Safety for pet pros + dedicated owners",https://www.udemy.com/course/dog-cpr-first-aid-safety-for-pet-pros-dedicated-owners/,4.7,"-5,582",3 total hours,Melanie Monteiro,lifestyle,pet-care-and-training
Simple Solutions for Common Dog Behavior & Training Problems,https://www.udemy.com/course/simple-solutions-for-common-dog-behavior-training-problems/,4.6,"-3,631",6 total hours,Ian Dunbar,lifestyle,pet-care-and-training
Growl Class - A Workshop Demo for Reactive Dogs,https://www.udemy.com/course/dunbar-growl-class/,4.6,"-2,971",6 total hours,Ian Dunbar,lifestyle,pet-care-and-training
Inside Your Dog's Mind with Victoria Stilwell,https://www.udemy.com/course/insideyourdogsmind/,4.8,"-2,638",3 total hours,Victoria Stilwell,lifestyle,pet-care-and-training
Dr. Ian Dunbar's SIRIUS® Dog Trainer Academy - All 4 Days,https://www.udemy.com/course/sirius-dog-trainer-academy-4days/,4.5,"-2,223",28.5 total hours,Ian Dunbar,lifestyle,pet-care-and-training
Science-Based Dog Training (with Feeling) - All 3 Days,https://www.udemy.com/course/science-based-dog-training-with-feeling-3days/,4.5,"-1,557",23 total hours,Ian Dunbar,lifestyle,pet-care-and-training
Punishment-Free Dog Training: 30 Day Perfect Dog Blueprint,https://www.udemy.com/course/punishment-free-dog-training/,4.7,"-1,443",4 total hours,Evan Walton,lifestyle,pet-care-and-training
Crucial Concepts in Dog Behavior & Training,https://www.udemy.com/course/crucial-concepts-in-dog-behavior-training/,4.3,"-1,375",10 total hours,Ian Dunbar,lifestyle,pet-care-and-training
Treatment & Prevention of Dog Aggression: Biting & Fighting,https://www.udemy.com/course/treatment-prevention-of-dog-aggression-biting-fighting/,4.7,"-1,160",10.5 total hours,Ian Dunbar,lifestyle,pet-care-and-training
Animal Psychology: Pets Behaviour - (FULLY ACCREDITED),https://www.udemy.com/course/animal-psychology/,4.5,"-1,130",1.5 total hours,"Elmira Strange, MPhil, Dip",lifestyle,pet-care-and-training
Dog Training - Become A Dog Trainer - Dog Training Career,https://www.udemy.com/course/dog-trainer/,4.5,"-1,049",5.5 total hours,Sharon Bolt,lifestyle,pet-care-and-training
Reliability and Games 2-Day Dog Training Workshop,https://www.udemy.com/course/reliability-and-games-2-day-dog-training-workshop/,4.5,"-1,022",16 total hours,Ian Dunbar,lifestyle,pet-care-and-training
Natural Dog Nutrition & Wellbeing - Nature Knows Best!,https://www.udemy.com/course/natural-dog-nutrition/,4.5,-594,1.5 total hours,Daniel Coutts,lifestyle,pet-care-and-training
Dog Training - How to Work With Aggressive Dogs.,https://www.udemy.com/course/dog-training-how-to-work-with-aggressive-dogs/,4.7,-532,7 total hours,Ted Efthymiadis,lifestyle,pet-care-and-training
How to Train a Puppy,https://www.udemy.com/course/complete-dunbar-collection/,4.7,-452,25 total hours,Ian Dunbar,lifestyle,pet-care-and-training
Dog Massage Certificate Course,https://www.udemy.com/course/dog-massage-certificate-course/,4.6,-423,2 total hours,Mark Perren-Jones,lifestyle,pet-care-and-training
Travel Writing: Explore the World & Publish Your Stories!,https://www.udemy.com/course/travel-writing-class/,4.5,"-1,620",3.5 total hours,Dave Fox,lifestyle,travel
Travel Journaling: How to Write Extraordinary Travel Diaries,https://www.udemy.com/course/travel-journaling/,4.6,"-1,097",1.5 total hours,Dave Fox,lifestyle,travel
"Mastering Airbnb | Learn from SF's top host, 100+ lectures",https://www.udemy.com/course/mastering-airbnb-learn-from-sfs-top-host/,4.4,-942,15.5 total hours,Evan Kimbrell,lifestyle,travel
Travel! The Ultimate Crash Course to Living on the Road,https://www.udemy.com/course/cheaprvliving/,4.7,-616,5.5 total hours,Bob Wells CheapRVLiving,lifestyle,travel
How to get Paid to Travel The World,https://www.udemy.com/course/paid-to-travel-the-world/,4.1,-613,2.5 total hours,"António Araújo, Stephanie Morris",lifestyle,travel
DIGITAL NOMAD MASTERY - How to Travel The World for Free,https://www.udemy.com/course/digital-nomads-world-travel/,3.6,-303,2 total hours,"Scott Paton, Ricky Shetty, Scott Alex",lifestyle,travel
iMovie- Complete Video Editing Course: Beginner to Pro,https://www.udemy.com/course/imovie-video-editing/,4.4,-290,6.5 total hours,"Kashif A., Abdullah A.",lifestyle,travel
Travel Hacking and Credit Card Reward Basics!,https://www.udemy.com/course/travel-hacking-earn-free-flights-around-the-world/,4.5,-265,1 total hour,"BrainyMoney and Son Han, CFA, CPA",lifestyle,travel
Basic Compass Navigation,https://www.udemy.com/course/basic-compass-navigation/,4.6,-239,34 total mins,Dave Canterbury,lifestyle,travel
How to Immigrate to Canada Using Express Entry,https://www.udemy.com/course/canadianexpressentry/,4.5,-236,1.5 total hours,Deanne Acres-Lans,lifestyle,travel
How to Become a Successful Digital Nomad: The Complete Guide,https://www.udemy.com/course/become-a-successful-digital-nomad-the-complete-guide/,4,-210,10 total hours,Charles Du,lifestyle,travel
Airbnb Made Simple: Make Easy Residual Income This Year,https://www.udemy.com/course/how-to-make-money-on-airbnb/,4.5,-203,3.5 total hours,Krista and Jeff,lifestyle,travel
Digital Nomad Masterclass: For Creative Freelancers,https://www.udemy.com/course/how-to-ditch-the-office-and-become-a-digital-nomad/,5,-167,6 total hours,Thomas Talavera Karslake,lifestyle,travel
39 Travel Tips to Make Your Travel More Enjoyable - 1 Hour,https://www.udemy.com/course/39-travel-tips-to-make-your-travel-more-enjoyable-1-hour/,4.5,-143,1 total hour,"TJ Walker, Media Training Worldwide Digital",lifestyle,travel
"Master Travel Writing, blogging, travel journalism & Earning",https://www.udemy.com/course/master-travel-writing-blogging-travel-journalism-earning/,4.3,-142,3.5 total hours,Tunde Victor Olonitola,lifestyle,travel
Solo Travel Mastery: Travel The World Cheaply & Confidently,https://www.udemy.com/course/travel-hack-mastery-travel-cheaply-smoothly-confidently/,4.2,-135,1 total hour,Charlie Bright,lifestyle,travel
iGNLP™ Certified NLP Practitioner (Associate),https://www.udemy.com/course/nlp-practitioner-neuro-linguistic-programming-certification-abnlp/,4.7,"-9,815",30 total hours,"Matthew Barnett, HeadgearLabs™ Personal & Professional Development",lifestyle,other-lifestyle
EFT & TFT Tapping Practitioner Certification (ACCREDITED),https://www.udemy.com/course/eft-tft-tapping-practitioner-certification-beginner-pro-eft/,4.6,"-8,890",6.5 total hours,"Graham Nicholls, The Priority Academy Ltd",lifestyle,other-lifestyle
NLP Practitioner & NLP Master Practitioner Cert (ACCREDITED),https://www.udemy.com/course/nlp-practitioner-master-practitioner-certification-course/,4.7,"-6,521",19 total hours,"Graham Nicholls, The Priority Academy Ltd",lifestyle,other-lifestyle
Meditation Practitioner / Teacher Certification (ACCREDITED),https://www.udemy.com/course/meditation-practitioner-teacher-certification-accredited/,4.7,"-5,307",8 total hours,"Graham Nicholls, The Priority Academy Ltd",lifestyle,other-lifestyle
Emotional Intelligence (EQ) Practitioner Cert (ACCREDITED),https://www.udemy.com/course/emotional-intelligence-practitioner-certification/,4.6,"-3,790",9 total hours,"Graham Nicholls, The Priority Academy Ltd",lifestyle,other-lifestyle
CBT Coach Practitioner Certification (ACCREDITED),https://www.udemy.com/course/cbt-coach-practitioner-certification-beginner-to-expert/,4.6,"-2,123",9 total hours,"Graham Nicholls, The Priority Academy Ltd",lifestyle,other-lifestyle
Herbalism For Everyone - Professional Herbalism Course,https://www.udemy.com/course/herbalism-for-everyone-accredited-herbalism-diploma/,4.6,"-1,525",2 total hours,The Academy .GLOBAL,lifestyle,other-lifestyle
Strategic Life Coaching Practitioner Cert (ACCREDITED),https://www.udemy.com/course/strategic-life-coaching-practitioner-certification-begin-pro/,4.6,"-1,440",18.5 total hours,"Graham Nicholls, The Priority Academy Ltd",lifestyle,other-lifestyle
Mindfulness Based Cognitive Therapy Practitioner ACCREDITED,https://www.udemy.com/course/mindfulness-based-cognitive-therapy-practitioner-cert/,4.5,"-1,307",14.5 total hours,"Graham Nicholls, The Priority Academy Ltd",lifestyle,other-lifestyle
Women Empowerment Certification Holistic Life Coach Training,https://www.udemy.com/course/women-empowerment-1-life-coaching-certification/,4.4,"-1,274",12 total hours,"Holistic Coach Academy, Louise Anne Maurice Coaching Training",lifestyle,other-lifestyle
REBT Practitioner Certification - Beginner-Pro (ACCREDITED),https://www.udemy.com/course/rebt-practitioner-certification-beginner-to-professional/,4.7,"-1,165",13 total hours,"Graham Nicholls, The Priority Academy Ltd",lifestyle,other-lifestyle
Professional 10 Hour Acting MASTERCLASS,https://www.udemy.com/course/theactorsacademy/,4.3,"-1,034",10 total hours,The Academy Program,lifestyle,other-lifestyle
Solution Based Counselling Practitioner Cert (ACCREDITED),https://www.udemy.com/course/solution-based-counselling-practitioner-cert-accredited/,4.8,-778,11 total hours,"Graham Nicholls, The Priority Academy Ltd",lifestyle,other-lifestyle
Ho'oponopono and EFT Tapping Practitioner,https://www.udemy.com/course/hooponopono-and-eft-tapping-practitioner/,4.8,-737,3 total hours,"Graham Nicholls, The Priority Academy Ltd",lifestyle,other-lifestyle
YouTube Affiliate Marketing Mastery 2.0,https://www.udemy.com/course/youtube-affiliate-marketing-mastery/,4.6,-715,13 total hours,Bryan Guerra,lifestyle,other-lifestyle
Aromatherapy - Essential Oils for Health Certificate Course,https://www.udemy.com/course/aromatherapy-how-to-use-essential-oils-for-health-wellness/,4.5,-714,2 total hours,Jennifer Schroeder,lifestyle,other-lifestyle
Photography Masterclass: Your Complete Guide to Photography,https://www.udemy.com/course/photography-masterclass-complete-guide-to-photography/,4.7,"-74,363",68.5 total hours,"Phil Ebiner, William Carnahan, Video School, Sam Shimizu-Jones",photography-and-video,photography-fundamentals
Photography Fundamentals for Beginners: 1-Hour Crash Course,https://www.udemy.com/course/photography-for-beginners/,4.6,"-8,776",1.5 total hours,"Phil Ebiner, Video School",photography-and-video,photography-fundamentals
Food Photography: Capturing Food in Your Kitchen,https://www.udemy.com/course/food-photography/,4.4,"-3,227",3 total hours,"Phil Ebiner, William Carnahan, Video School",photography-and-video,photography-fundamentals
Complete Photography : 21 Courses in 1 [Beginner to Expert],https://www.udemy.com/course/interactive-photography-basics/,4.1,"-3,059",9 total hours,Creative Online School,photography-and-video,photography-fundamentals
Night Photography: Stunning Night Photography the Easy Way,https://www.udemy.com/course/night-photography/,4.5,"-2,409",4.5 total hours,"Phil Ebiner, William Carnahan, Sam Shimizu-Jones, Video School",photography-and-video,photography-fundamentals
Complete Photography Masterclass: 4 Courses IN 1,https://www.udemy.com/course/the-photography-masterclass/,4.5,"-2,061",2 total hours,Creative Online School,photography-and-video,photography-fundamentals
Photography - Become a Better Photographer - Part I,https://www.udemy.com/course/great-photography-tips-photo-tutorials/,4.7,"-2,040",5.5 total hours,Bernie Raffe AMPA,photography-and-video,photography-fundamentals
THE Photography Masterclass: Complete Course on Photography,https://www.udemy.com/course/photography-learn-photography-from-pro-take-better-photos/,4.5,"-1,803",28.5 total hours,Chris Parker,photography-and-video,photography-fundamentals
Photography Beginners: DSLR Photography Camera Settings,https://www.udemy.com/course/dslr-camera-settings-photography-for-beginners-photography-made-easy/,4.5,"-1,682",1.5 total hours,Rosie Parsons,photography-and-video,photography-fundamentals
Practical Photography for Absolute Beginners: 9 Courses in 1,https://www.udemy.com/course/complete-photography-course/,4.1,"-1,669",2 total hours,Creative Online School,photography-and-video,photography-fundamentals
Outstanding Composition: How to blow away your audience,https://www.udemy.com/course/composition/,4.3,"-1,548",5 total hours,Thomas Leuthard,photography-and-video,photography-fundamentals
Long Exposure Photography: Shoot Your Own Stunning Photos,https://www.udemy.com/course/long-exposure-photography-tutorial/,4.6,"-1,467",1.5 total hours,"Phil Ebiner, Video School",photography-and-video,photography-fundamentals
Photography for Kids: Project-Based Beginner Photography,https://www.udemy.com/course/photography-for-kids-online-course/,4.3,"-1,393",2.5 total hours,"Phil Ebiner, Anthony Ebiner, Video School",photography-and-video,photography-fundamentals
Street Photography: Capture Stunning Street Photography,https://www.udemy.com/course/photography-with-anthony-carbajal/,4.6,"-1,288",4 total hours,"Phil Ebiner, Anthony Carbajal, Video School",photography-and-video,photography-fundamentals
Masterclass in Photography PART 1: Cameras & Manual Exposure,https://www.udemy.com/course/a-masterclass-in-photography/,4.8,"-1,260",2 total hours,Mike Browne,photography-and-video,photography-fundamentals
Complete DSLR Photography Masterclass - Beginner to Advanced,https://www.udemy.com/course/the-ultimate-photography-course-beginner-to-advanced/,4.6,-926,10 total hours,Quinton Batchelor,photography-and-video,photography-fundamentals
iPhone Photography | Take Professional Photos On Your iPhone,https://www.udemy.com/course/iphonephotography/,4.6,"-31,434",1.5 total hours,Dale McManus,photography-and-video,digital-photography
Beginner Nikon Digital SLR (DSLR) Photography,https://www.udemy.com/course/jp-nikon-dslr-for-beginners/,4.5,"-7,182",1 total hour,JP Teaches Photo .,photography-and-video,digital-photography
GIMP 2.10 Masterclass: From Beginner to Pro Photo Editing,https://www.udemy.com/course/gimp-photo-editing/,4.5,"-3,898",41 total hours,Michael Davies,photography-and-video,digital-photography
Your Road to Better Photography,https://www.udemy.com/course/your-road-to-better-photography/,4.3,"-3,860",1 total hour,Corey Reese,photography-and-video,digital-photography
Digital Photography for Beginners with DSLR cameras,https://www.udemy.com/course/digital-photography-for-beginners-with-dslr-cameras/,4.5,"-3,785",2.5 total hours,Villiers Steyn,photography-and-video,digital-photography
Beginner Canon Digital SLR (DSLR) Photography,https://www.udemy.com/course/beginner-canon-digital-slr-dslr-photography-class-jp/,4.6,"-3,508",1 total hour,JP Teaches Photo .,photography-and-video,digital-photography
Photography - The Ultimate Guide to Using Off-Camera Flash,https://www.udemy.com/course/photography-off-camera-flash-using-speedlights/,4.8,"-1,698",3.5 total hours,Bernie Raffe AMPA,photography-and-video,digital-photography
Photography Composition & Portrait Photography Masterclass,https://www.udemy.com/course/creative-photography-composition-masterclass/,4.6,"-1,669",11.5 total hours,"Mark Timberlake, Philomena Timberlake",photography-and-video,digital-photography
Affinity Photo for the iPad,https://www.udemy.com/course/affinity-photo-for-the-ipad/,4.6,"-1,579",12 total hours,Simon Foster,photography-and-video,digital-photography
Affinity Photo 1: Beginner to Pro via Reference and Workflow,https://www.udemy.com/course/affinity-photo-beginner-to-pro-via-reference-and-workflow/,4.6,"-1,445",18 total hours,Simon Foster,photography-and-video,digital-photography
Mobile Photography Iphone and Android Complete Masterclass,https://www.udemy.com/course/mobile-photography-masterclass-for-instagram/,4.3,"-1,408",5.5 total hours,"Jose Truchado, Neil Mitchell",photography-and-video,digital-photography
Unreal Engine 5 - Learn to Create Professional Cinematics,https://www.udemy.com/course/ue5professionalcinematicscourse/,4.4,"-1,323",2.5 total hours,Gavin Eisenbeisz,photography-and-video,digital-photography
The Ultimate Photography Course For Beginners,https://www.udemy.com/course/the-ultimate-photography-course-for-beginners/,4.6,"-1,266",2 total hours,Jellis Vaes,photography-and-video,digital-photography
Portrait Photography: Share with Joy!,https://www.udemy.com/course/photography-posing/,4.4,"-1,155",19.5 total hours,Jon Haase,photography-and-video,digital-photography
Street Photography Masterclass,https://www.udemy.com/course/street-photography-masterclass/,4.7,"-1,024",2 total hours,Adam Tan,photography-and-video,digital-photography
Photography - Canon 2000D/1500D/REBEL T7 Camera User Course,https://www.udemy.com/course/photography-canon-eos-2000d-rebel-t7-camera-user-course/,4.6,-930,4.5 total hours,Jeremy Bayston,photography-and-video,digital-photography
Portrait Photography for Beginners,https://www.udemy.com/course/portrait-photography-course/,4.4,"-1,556",4.5 total hours,"William Carnahan, Video School, Phil Ebiner",photography-and-video,portraits
Portrait Photography for Absolute Beginners,https://www.udemy.com/course/mastering-portrait-photography/,3.7,"-1,192",1.5 total hours,Creative Online School,photography-and-video,portraits
Posing Like A Pro: Create Your Best Portraits Ever! Part 1,https://www.udemy.com/course/posing-like-a-pro-create-your-best-portraits-ever/,4.4,-914,5 total hours,Sandy Dee,photography-and-video,portraits
Portrait Photography Masterclass: Headshot Photography Class,https://www.udemy.com/course/portrait-photography/,4.6,-681,4 total hours,"Jon Haase, Phil Ebiner, Video School",photography-and-video,portraits
Photography - Individual & Family Posing - Live Sessions,https://www.udemy.com/course/photography-individual-and-family-posing/,4.4,-448,3 total hours,Bernie Raffe AMPA,photography-and-video,portraits
Portrait Photography: Creative Tips & Ideas for Great Images,https://www.udemy.com/course/photography-creative-portraiture-tips-and-ideas/,4.6,-383,3 total hours,Bernie Raffe AMPA,photography-and-video,portraits
Set Up A Photography Studio With Equipment - On A Budget,https://www.udemy.com/course/setting-up-a-photography-studio-lighting-masterclass/,4.4,-358,4 total hours,Sandy Dee,photography-and-video,portraits
High End Beauty Retouching in Photoshop 2.0,https://www.udemy.com/course/professional-beauty-retouching-in-photoshop/,4.5,-299,6 total hours,Marcin Mikus,photography-and-video,portraits
Portrait Photography Masterclass - Photoshop Pro Techniques,https://www.udemy.com/course/portrait-photography-masterclass/,4.5,-244,5 total hours,Kasia Zmokla,photography-and-video,portraits
Posing Like A Pro: The Ultimate Posing Flow! Part 2,https://www.udemy.com/course/the-ultimate-posing-flow-for-portrait-photographers/,4.7,-240,6 total hours,Sandy Dee,photography-and-video,portraits
Beginning Family Portrait Photography: Shoot Like a Pro,https://www.udemy.com/course/taking-family-portraits-using-natural-light/,4.4,-192,2.5 total hours,Valerie Goettsch,photography-and-video,portraits
Professional Outdoor Photography Retouching Techniques,https://www.udemy.com/course/professional-outdoor-photography-retouching-techniques/,4,-178,1.5 total hours,Marcin Mikus,photography-and-video,portraits
"Posing Masterclass 2022 (Models, Couples, Families)",https://www.udemy.com/course/posing-masterclass-models-couples-families/,4,-160,6.5 total hours,Indie Media,photography-and-video,portraits
Photography Lighting: Professionally Light Your Photos,https://www.udemy.com/course/photography-lighting-course/,4.7,-159,3.5 total hours,"Video School, Phil Ebiner, Sam Shimizu-Jones, William Carnahan",photography-and-video,portraits
Adobe Photoshop CC Portrait Retouching Masterclass,https://www.udemy.com/course/adobe-photoshop-cc-portrait-retouching-masterclass/,4.3,-151,15 total hours,Sandy Dee,photography-and-video,portraits
Digitally Painting Vintage Pinup Portraits from a Photograph,https://www.udemy.com/course/create-vintage-style-pin-up-portraits-from-a-photograph/,4.7,-134,3.5 total hours,Lori Jill,photography-and-video,portraits
Adobe Lightroom Classic CC & CC: Photo Editing Masterclass,https://www.udemy.com/course/adobe-lightroom/,4.3,"-7,349",10.5 total hours,"Phil Ebiner, Jon Haase, Video School",photography-and-video,photography-tools
Adobe Lightroom CC Photo Editing: Your Lightroom Masterclass,https://www.udemy.com/course/adobe-lightroom-classic-cc-photo-editing-course/,4.5,"-6,427",23 total hours,"Phil Ebiner, Video School",photography-and-video,photography-tools
Adobe Photoshop Complete Mastery Course Beginner to Advanced,https://www.udemy.com/course/photoshop-basics-for-beginners-learn-adobe-photoshop/,4.2,"-6,357",6 total hours,Steve McDonald,photography-and-video,photography-tools
Master Adobe Lightroom Classic & Lightroom CC,https://www.udemy.com/course/master-adobe-lightroom-6-in-1-day/,4.5,"-2,645",22.5 total hours,Chris Parker,photography-and-video,photography-tools
Adobe Photoshop CC Essentials | Photoshop Retouching,https://www.udemy.com/course/master-adobe-photoshop-cc-6-be-more-productive/,4.5,"-2,532",36.5 total hours,Chris Parker,photography-and-video,photography-tools
Adobe Lightroom Masterclass - Beginner to Expert,https://www.udemy.com/course/adobe-lightroom-masterclass-beginner-to-expert/,4.2,"-2,338",8 total hours,YouAccel Training,photography-and-video,photography-tools
Drone Photography | Shoot Professional Photos With Any Drone,https://www.udemy.com/course/dronephotography/,4.7,"-2,237",2 total hours,Dale McManus,photography-and-video,photography-tools
Canon Camera Course: Getting Started with Canon Photography,https://www.udemy.com/course/canon-dslr-photography-course/,4.7,"-2,016",3.5 total hours,"Phil Ebiner, Video School",photography-and-video,photography-tools
Professional Retouching Course in Photoshop,https://www.udemy.com/course/professional-retouching-in-photoshop/,4.5,"-1,770",9 total hours,Marcin Mikus,photography-and-video,photography-tools
The Art of Seeing Photography training for the Artist in you,https://www.udemy.com/course/a-room-for-improvement/,4.5,"-1,303",1 total hour,Adam Marelli,photography-and-video,photography-tools
Affinity Photo: Master Photo Editing in Affinity Photo 2,https://www.udemy.com/course/affinity-photo/,4.6,"-1,235",19 total hours,"Phil Ebiner, Video School, Jeremy Hazel",photography-and-video,photography-tools
Adobe Lightroom For Absolute Beginners,https://www.udemy.com/course/mastering-adobe-lightroom/,4.1,"-1,001",1 total hour,Creative Online School,photography-and-video,photography-tools
Photoshop Effects - How to Create Photo Effects,https://www.udemy.com/course/photoshop-effects-photo-effects/,4.3,-797,1 total hour,"Jeremy Deighan - 300,000+ Students, Concept Courses ⁯⁯⁯⁯⁯",photography-and-video,photography-tools
Photography - Canon EOS 1300D / REBEL T6 Camera User Course,https://www.udemy.com/course/canon-eos-1300d-rebel-t6-camera-user-guide/,4.8,-645,4.5 total hours,Jeremy Bayston,photography-and-video,photography-tools
Nikon Camera Photography: Getting Started with Your Nikon,https://www.udemy.com/course/nikon-camera-photography-course/,4.7,-610,2 total hours,"Phil Ebiner, Video School, William Carnahan",photography-and-video,photography-tools
Photoshop for Photographers - Beginner to Professional,https://www.udemy.com/course/photoshop-for-photographers-beginner-to-professional/,4.2,-567,8 total hours,Marcin Mikus,photography-and-video,photography-tools
Mastering Architecture and Real Estate Photography,https://www.udemy.com/course/mastering-architecture-and-real-estate-photography/,4.6,"-3,956",20 total hours,Charlie Borland,photography-and-video,commercial-photography
Wedding Photography: Complete Guide to Wedding Photography,https://www.udemy.com/course/wedding-photography-course/,4.8,"-2,219",14.5 total hours,"Phil Ebiner, William Carnahan, Video School, Sam Shimizu-Jones",photography-and-video,commercial-photography
Basic Food Photography,https://www.udemy.com/course/basic-food-photography/,4.4,"-1,377",6 total hours,Andrew Olson,photography-and-video,commercial-photography
Real Estate Photography: How To Get Started,https://www.udemy.com/course/real-estate-photography/,4.5,"-1,369",1.5 total hours,Greg Gottfried,photography-and-video,commercial-photography
Start Your Photography Business: A Photography Course,https://www.udemy.com/course/photography-business-course/,4.5,-953,7.5 total hours,"Phil Ebiner, Video School, William Carnahan",photography-and-video,commercial-photography
"Mastering Architectural, Night & HDR Photography",https://www.udemy.com/course/mastering-architectural-night-hdr-photography/,3.9,-830,35 total mins,Creative Online School,photography-and-video,commercial-photography
License your photos online: Create photographs that sell,https://www.udemy.com/course/license-your-photos-online/,4.6,-720,4 total hours,Michal Durinik,photography-and-video,commercial-photography
How to Earn from Photography: Absolute Beginners Guide,https://www.udemy.com/course/earn-from-photography-complete-guideline/,4,-700,1.5 total hours,Creative Online School,photography-and-video,commercial-photography
Sell Photo Online: Beginners Guide Stock Photography,https://www.udemy.com/course/mastering-stock-photography-step-by-step-guideline/,4.3,-696,1.5 total hours,Creative Online School,photography-and-video,commercial-photography
Drone Video for Real Estate Masterclass,https://www.udemy.com/course/drone-real-estate-course/,4.7,-513,3 total hours,R-P Plourde,photography-and-video,commercial-photography
Sell Stock Footage & Photography from ZERO to PASSIVE INCOME,https://www.udemy.com/course/stockcreators/,4.3,-416,3 total hours,Gui Siebert Make Money Online with Stock Photography & Stock Footage,photography-and-video,commercial-photography
Mastering Small Product & Jewelry Photography,https://www.udemy.com/course/mastering-small-product-jewelry-photography/,4.1,-392,5 total hours,Photofonz Media,photography-and-video,commercial-photography
Drone Photography For Real Estate,https://www.udemy.com/course/drone-photography-for-real-estate/,4.6,-355,1.5 total hours,Greg Gottfried,photography-and-video,commercial-photography
Earn extra income by selling your photos online,https://www.udemy.com/course/earn-extra-income-by-selling-your-photos-online/,4.7,-328,1 total hour,Villiers Steyn,photography-and-video,commercial-photography
Wedding Photography,https://www.udemy.com/course/wedding-photography/,4.3,-296,13 total hours,John Wiley & Sons,photography-and-video,commercial-photography
"Sell Photos, Footage & AI Images Online - A Beginner Course",https://www.udemy.com/course/sell-stock-photography-footage-ai-images-beginner-course/,4.7,-290,2 total hours,New Anthem Learning,photography-and-video,commercial-photography
Adobe Premiere Pro Masterclass: Video Editing in Premiere,https://www.udemy.com/course/adobe-premiere-pro-video-editing/,4.6,"-42,911",26 total hours,"Phil Ebiner, Video School",photography-and-video,video-design
DaVinci Resolve Mastery: The Ultimate Video Editing Bootcamp,https://www.udemy.com/course/davinci-resolve-training-course/,4.6,"-11,424",12 total hours,"Louay Zambarakji, Kaiversity Online",photography-and-video,video-design
"Video Production Bootcamp: Videography, Cinematography+",https://www.udemy.com/course/video-production-bootcamp/,4.5,"-10,991",10 total hours,"Phil Ebiner, William Carnahan, Sam Shimizu-Jones, Video School",photography-and-video,video-design
Complete Filmmaker Guide: Become an Incredible Video Creator,https://www.udemy.com/course/incrediblevideocreator/,4.6,"-5,311",13 total hours,"Julian Melanson, Leap Year Learning",photography-and-video,video-design
After Effects CC: The Ultimate Motion Graphics Masterclass,https://www.udemy.com/course/adobe-after-effects-essential-motion-graphics-training/,4.8,"-4,581",23.5 total hours,"Louay Zambarakji, Kaiversity Online",photography-and-video,video-design
Color Grading with Da Vinci Resolve: Beginner to Advanced,https://www.udemy.com/course/color-grading-with-da-vinci-resolve-beginner-to-advanced/,4.4,"-4,470",33 total hours,Matthew Falconer,photography-and-video,video-design
Cinematography Course: Shoot Expert Video on Any Camera,https://www.udemy.com/course/cinematographycourse/,4.6,"-4,264",1.5 total hours,Dale McManus,photography-and-video,video-design
Cinematography Masterclass: Videography + Cinematography,https://www.udemy.com/course/online-cinematography-course-filmmaking-video-production-lighting/,4.2,"-4,173",3.5 total hours,"Phil Ebiner, William Carnahan, Video School",photography-and-video,video-design
Adobe Premiere Pro CC 2024: Beginner Video Editing,https://www.udemy.com/course/premiere-pro-with-brad-newton/,4.7,"-4,025",15.5 total hours,Brad Newton,photography-and-video,video-design
The Complete Final Cut Pro X Course Beginner To Intermediate,https://www.udemy.com/course/finalcutproxcourse/,4.2,"-3,480",4.5 total hours,"Joe Parys, Joe Parys Support",photography-and-video,video-design
VIDEO STORYTELLING. Creative Excellence Class,https://www.udemy.com/course/videography-storytelling/,4.6,"-2,805",4.5 total hours,Andrew St.Pierre White,photography-and-video,video-design
Film using ANY Camera! Basics of Shooting Video Correctly,https://www.udemy.com/course/videocamerabasics/,4.7,"-2,466",3 total hours,Gene Nagata,photography-and-video,video-design
Cinematography Masterclass: The Complete Videography Guide,https://www.udemy.com/course/cinematography-masterclass/,4.6,"-2,441",6 total hours,Julian Melanson,photography-and-video,video-design
VIDEO CINEMATOGRAPHY techniques loved by pro filmmakers,https://www.udemy.com/course/motivate-inspire-and-empower-your-video-audience/,4.3,"-2,215",3.5 total hours,Andrew St.Pierre White,photography-and-video,video-design
Hollywood Film School: Filmmaking & TV Directing Masterclass,https://www.udemy.com/course/hollywood-film-television-video-directing-filmmaker/,4.4,"-2,120",5 total hours,"IFH Courses, Gil Bettman",photography-and-video,video-design
Make Epic Videos for the Internet!,https://www.udemy.com/course/make-epic-videos-for-the-internet/,4.6,"-1,664",2.5 total hours,Gene Nagata,photography-and-video,video-design
YouTube Academy 2025: Complete Beginner to Pro Step-by-Step,https://www.udemy.com/course/youtubeacademy/,4.6,"-3,857",11.5 total hours,"Dan Britain, YouTube Academy : Support",photography-and-video,other-photography-and-video
Learn Landscape Photography,https://www.udemy.com/course/learn-landscapes/,4.2,"-1,640",1 total hour,Ray Salisbury,photography-and-video,other-photography-and-video
